SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
106421,0,Cash loans,F,Y,N,0,247700.0,308800.0,29220.0,270200.0,Working,Incomplete higher,Separated,House / apartment,-25567,-3669,Cooking staff,2.0,2,,0.4104213728347001,0.12980368068747888
106422,0,Cash loans,F,N,Y,0,99200.0,345300.0,14410.0,325500.0,Working,Secondary / secondary special,Married,House / apartment,-13026,-1769,Private service staff,2.0,2,0.15615258398085763,0.2005056895886746,0.28103818302222916
106423,0,Cash loans,M,N,Y,0,103900.0,589100.0,59750.0,560400.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-16000,-1556,nan,2.0,2,0.2740871704957844,0.3247944264070172,0.3777014465082892
106424,0,Cash loans,M,Y,N,0,201000.0,155400.0,13440.0,153600.0,Unemployed,Secondary / secondary special,Civil marriage,House / apartment,-16214,-1473,Managers,2.0,2,,0.3332922558827043,0.2637422939678909
106425,0,Cash loans,F,N,N,1,126600.0,589400.0,27350.0,541300.0,Working,Secondary / secondary special,Married,With parents,-9319,365243,nan,2.0,2,0.21342980742408443,0.6096303803525357,0.23974177983539383
106426,0,Revolving loans,F,N,Y,1,306900.0,575300.0,33590.0,549200.0,Working,Higher education,Single / not married,Municipal apartment,-13592,-4872,nan,3.0,2,,0.42388843153375705,0.20909014842892426
106427,0,Cash loans,F,N,Y,0,277200.0,251000.0,31310.0,222800.0,Working,Secondary / secondary special,Married,House / apartment,-17332,365243,High skill tech staff,2.0,2,0.20655757780923278,0.5710217465188816,0.4349737425498688
106428,0,Cash loans,F,N,Y,1,103000.0,198200.0,16000.0,176800.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-16050,-1806,Core staff,3.0,3,,0.334454201641335,0.7087080862298504
106429,1,Cash loans,F,Y,Y,0,101100.0,704900.0,60760.0,691500.0,State servant,Secondary / secondary special,Separated,House / apartment,-7670,-3025,Drivers,1.0,2,0.030505872940086744,0.42266915017091106,0.3155049781256455
106430,0,Revolving loans,F,Y,N,0,71400.0,377700.0,24760.0,355200.0,Working,Higher education,Married,House / apartment,-13427,-2831,nan,2.0,2,,0.6976703432969118,0.5325106469527889
106431,0,Cash loans,F,Y,Y,0,289200.0,447400.0,23780.0,429800.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19807,-2633,nan,2.0,2,,0.478043347088914,0.4252498234007502
106432,0,Cash loans,F,Y,N,0,140800.0,425000.0,29050.0,371500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18069,-5456,nan,1.0,2,,0.6663721084473758,0.3343539866611725
106433,0,Cash loans,F,Y,Y,1,255900.0,1035400.0,71420.0,880700.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20599,-1507,nan,3.0,2,,0.17315717290885002,0.6378313247188923
106434,0,Cash loans,M,N,Y,1,304400.0,201800.0,11710.0,176900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11745,-1341,Cleaning staff,3.0,2,0.2466074537027457,0.360550325615401,0.5557557598121148
106435,0,Cash loans,F,Y,Y,1,220600.0,721900.0,35100.0,616000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20852,-79,High skill tech staff,2.0,2,0.6165266919782805,0.40308053714916026,0.2010220823357458
106436,0,Cash loans,F,N,Y,0,55000.0,394300.0,18410.0,383000.0,Working,Secondary / secondary special,Married,House / apartment,-15527,-3736,Laborers,2.0,1,,0.4846985269191117,0.21277195018862932
106437,0,Cash loans,F,N,N,1,292000.0,149100.0,13710.0,137100.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22102,-3649,Drivers,2.0,2,0.3384546178204404,0.4839621257164334,0.4290420296893988
106438,0,Cash loans,F,N,N,1,153500.0,327100.0,21330.0,323600.0,Commercial associate,Higher education,Single / not married,House / apartment,-15719,-5117,Drivers,3.0,2,,0.6534170079049529,0.3869261636234344
106439,0,Revolving loans,M,Y,Y,0,108100.0,738600.0,33890.0,674300.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7670,-2007,nan,2.0,2,,0.44978819014981897,0.55730693021431
106440,0,Cash loans,F,N,Y,1,128700.0,653200.0,33420.0,621300.0,Working,Higher education,Single / not married,House / apartment,-19117,-2265,nan,3.0,2,0.6887431922559776,0.08527006926279473,0.3086204754538127
106441,0,Cash loans,F,N,Y,1,86300.0,289800.0,33630.0,246900.0,Pensioner,Higher education,Widow,House / apartment,-13923,-4731,Security staff,3.0,2,,0.2909240477014697,0.7267409807151033
106442,0,Cash loans,M,Y,Y,1,128300.0,452000.0,54530.0,451200.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-14194,-1720,nan,3.0,1,,0.29455330847694305,0.2621539279529873
106443,0,Cash loans,M,Y,Y,1,67800.0,564200.0,26020.0,549400.0,Working,Higher education,Married,Municipal apartment,-9867,-2486,Laborers,3.0,3,,0.2272664022436817,0.40895581444424767
106444,0,Cash loans,M,N,Y,0,179100.0,286000.0,16760.0,283800.0,Working,Secondary / secondary special,Married,House / apartment,-22223,-5389,Waiters/barmen staff,2.0,2,,0.4205170697038816,0.7336826768717972
106445,0,Cash loans,F,Y,Y,0,200300.0,573000.0,26130.0,493900.0,Working,Secondary / secondary special,Married,With parents,-13612,365243,Accountants,1.0,2,,0.3957237987695962,0.48777559242763197
106446,0,Revolving loans,F,N,N,1,333100.0,965400.0,64450.0,949400.0,Working,Higher education,Civil marriage,House / apartment,-22033,-1950,Drivers,3.0,1,0.1395501247763147,0.5196862544932583,0.47561989444949593
106447,0,Cash loans,M,Y,N,3,73200.0,281200.0,23840.0,266900.0,Working,Secondary / secondary special,Widow,House / apartment,-13973,-4659,Core staff,5.0,2,0.20244368068099391,0.6446852306996655,0.2621535817830956
106448,0,Cash loans,F,N,N,0,62000.0,317700.0,20780.0,305100.0,State servant,Higher education,Civil marriage,With parents,-11978,-2319,nan,2.0,2,,0.6231192889195677,0.40630353748694076
106449,0,Cash loans,M,Y,Y,0,67700.0,607400.0,43760.0,594900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21007,365243,Laborers,1.0,2,,0.5172965139955009,0.09727501340697436
106450,1,Cash loans,M,N,Y,2,118600.0,643500.0,68130.0,603600.0,Working,Secondary / secondary special,Married,House / apartment,-15411,365243,Managers,4.0,2,,0.2183603055326318,0.07922968065182912
106451,0,Cash loans,F,N,Y,0,105500.0,608300.0,30280.0,528500.0,State servant,Secondary / secondary special,Separated,House / apartment,-15450,-1663,Sales staff,1.0,2,0.1930655235316733,0.427298506764693,0.30585876148905267
106452,0,Cash loans,F,N,Y,1,98400.0,636000.0,32070.0,561200.0,Working,Secondary / secondary special,Married,House / apartment,-10556,-962,Sales staff,3.0,1,0.155335883827036,0.7349270008473191,0.3242991606248036
106453,0,Revolving loans,F,Y,Y,0,256800.0,351600.0,26650.0,312400.0,Pensioner,Higher education,Married,With parents,-13867,-4188,Laborers,2.0,2,,0.2782796378880121,0.4381953800125489
106454,0,Cash loans,F,N,N,1,174200.0,504900.0,32910.0,489600.0,Working,Higher education,Civil marriage,House / apartment,-17428,-4475,Secretaries,3.0,2,0.1607686263658432,0.5826016742434222,0.22602553712065318
106455,0,Cash loans,M,N,Y,0,126600.0,120800.0,5070.0,109800.0,Working,Secondary / secondary special,Married,House / apartment,-10485,-5887,Laborers,2.0,3,0.3342515087072494,0.4583416786015542,0.16108156256556458
106456,0,Revolving loans,M,N,Y,1,195700.0,437900.0,42230.0,422300.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13539,-3822,Laborers,3.0,2,,0.17206157879182116,0.540447920936847
106457,1,Cash loans,F,N,Y,0,73500.0,942500.0,57260.0,868300.0,Working,Secondary / secondary special,Married,House / apartment,-14016,-2140,Managers,2.0,2,0.36518670605640696,0.25681086573329526,0.060309740416889114
106458,0,Cash loans,M,Y,Y,1,100400.0,316900.0,18710.0,310000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15972,-2975,Sales staff,2.0,2,,0.6603891917041081,0.43048679336419626
106459,0,Cash loans,F,N,Y,0,90100.0,512600.0,48390.0,510800.0,Working,Secondary / secondary special,Separated,House / apartment,-21650,-2598,Secretaries,2.0,2,,0.4420717762715951,0.5071154487699533
106460,0,Cash loans,M,N,Y,1,138800.0,286800.0,31970.0,286500.0,State servant,Secondary / secondary special,Civil marriage,Municipal apartment,-14500,-2084,Realty agents,3.0,1,,0.5733760100316425,0.12562816971578022
106461,0,Cash loans,F,N,N,0,271600.0,798500.0,50730.0,720100.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12931,-860,Medicine staff,2.0,3,,0.3067765201257272,0.4179903422418736
106462,0,Cash loans,M,Y,Y,0,169000.0,1173700.0,61590.0,1012700.0,Working,Higher education,Married,House / apartment,-25567,-981,nan,2.0,2,,0.053176687083614976,0.163195983700822
106463,0,Cash loans,M,Y,Y,2,192800.0,343000.0,25860.0,328000.0,Working,Higher education,Civil marriage,House / apartment,-13965,-4288,nan,4.0,2,,0.5328558475872082,0.5101144763673924
106464,0,Cash loans,F,N,Y,0,192300.0,260300.0,11430.0,234200.0,Working,Higher education,Civil marriage,Rented apartment,-14939,-1286,Security staff,2.0,2,,0.20608481981025578,0.3179376612028294
106465,0,Cash loans,F,Y,Y,2,99400.0,335300.0,17130.0,310500.0,State servant,Secondary / secondary special,Married,House / apartment,-14268,-1999,nan,4.0,2,,0.5670530771544425,0.26704644070824846
106466,1,Cash loans,M,Y,N,1,73400.0,551100.0,53400.0,550200.0,Working,Higher education,Civil marriage,House / apartment,-14593,365243,Core staff,3.0,2,0.13190425533318445,0.277909199621061,0.1875309778241692
106467,0,Revolving loans,F,N,Y,0,255000.0,210300.0,11700.0,182400.0,Pensioner,Lower secondary,Single / not married,House / apartment,-16018,-602,High skill tech staff,2.0,2,,0.56979826826751,0.5344134224098605
106468,0,Cash loans,M,N,N,1,129100.0,234800.0,13930.0,202900.0,State servant,Secondary / secondary special,Married,House / apartment,-19405,-1310,Accountants,2.0,2,,0.524947740250559,0.7090239174141444
106469,0,Cash loans,M,N,N,0,277700.0,182800.0,19960.0,155800.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-17328,-4180,Laborers,2.0,2,0.157115808649872,0.4265417929807193,0.21260717205089893
106470,0,Cash loans,M,N,N,0,201700.0,328200.0,14330.0,309500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-20033,365243,nan,2.0,3,0.20611059536955162,0.514188077254499,0.37242312937194805
106471,0,Cash loans,F,N,Y,0,146300.0,835000.0,38380.0,744600.0,Commercial associate,Higher education,Married,House / apartment,-19900,-2853,Sales staff,1.0,2,,0.46563501867234947,0.22110474089054946
106472,0,Cash loans,F,Y,N,1,722000.0,700200.0,66270.0,655300.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16543,365243,Drivers,3.0,2,0.11106825058418854,0.1617910242831394,0.3141168663334291
106473,0,Cash loans,M,Y,Y,1,134200.0,386200.0,24730.0,332400.0,Working,Secondary / secondary special,Married,House / apartment,-17217,-6286,nan,3.0,2,,0.5621014498641326,0.17470838383928278
106474,0,Cash loans,F,N,Y,1,65500.0,426200.0,17070.0,397400.0,Working,Secondary / secondary special,Widow,House / apartment,-20160,-1972,Sales staff,3.0,2,,0.1638861511780915,0.43606811720685246
106475,0,Cash loans,F,N,Y,1,115900.0,554300.0,28230.0,490800.0,Working,Secondary / secondary special,Married,House / apartment,-11241,-6675,Core staff,3.0,2,,0.5487904121496557,0.31557705116320117
106476,0,Cash loans,F,N,Y,0,129800.0,278700.0,13280.0,276700.0,Working,Secondary / secondary special,Married,House / apartment,-25567,-3298,High skill tech staff,2.0,2,0.2501226536984008,0.2315931423034041,0.5547490124795887
106477,0,Revolving loans,M,N,Y,1,94700.0,300600.0,17830.0,298600.0,Pensioner,Higher education,Married,House / apartment,-13646,-4883,nan,3.0,2,,0.8045238734592575,0.4759642070822698
106478,0,Cash loans,F,N,N,0,161400.0,97500.0,11260.0,94400.0,Pensioner,Higher education,Married,House / apartment,-14295,-4902,Laborers,2.0,2,,0.20697488615760817,0.18653066861445244
106479,0,Cash loans,F,N,N,0,94300.0,285200.0,17160.0,246200.0,Working,Higher education,Married,House / apartment,-10836,-409,Laborers,2.0,2,0.19336031621794972,0.4640515337042603,0.7318411757585348
106480,0,Cash loans,F,Y,Y,0,412500.0,777900.0,42960.0,754600.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10956,-955,nan,2.0,2,,0.267022631770511,0.2773331277402478
106481,0,Cash loans,M,N,Y,0,140200.0,267500.0,17970.0,253000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19619,-1861,Core staff,2.0,2,0.5405743385418744,0.38751431192030483,0.5837623277273899
106482,0,Cash loans,F,N,Y,0,113000.0,376500.0,26330.0,342200.0,Working,Secondary / secondary special,Separated,House / apartment,-24826,-1306,nan,1.0,2,,0.2634092975057817,0.40707810330660305
106483,0,Cash loans,M,N,Y,0,227700.0,606700.0,75370.0,576200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-13426,-3443,Managers,1.0,2,0.17396897997050537,0.1146125202071582,0.3186995260743517
106484,0,Cash loans,M,N,N,0,171300.0,482500.0,49680.0,469400.0,Working,Secondary / secondary special,Married,House / apartment,-17101,-3644,Core staff,2.0,2,,0.6939414123166112,0.2564985256898716
106485,0,Revolving loans,M,Y,Y,1,79000.0,467800.0,19370.0,463500.0,Working,Higher education,Separated,House / apartment,-16590,-1728,Private service staff,3.0,2,,0.41139547198144,0.4002100411462835
106486,0,Revolving loans,M,N,N,1,193300.0,108300.0,5510.0,97300.0,Working,Secondary / secondary special,Married,House / apartment,-19724,-1578,Laborers,3.0,2,,0.20192594593677177,0.6113217079487466
106487,1,Cash loans,F,Y,Y,0,72200.0,1547900.0,180940.0,1349400.0,Working,Secondary / secondary special,Married,House / apartment,-24619,-4642,High skill tech staff,2.0,3,,0.40269097074862603,0.575844753513941
106488,0,Cash loans,F,N,Y,0,156800.0,1059500.0,58380.0,1020200.0,Working,Secondary / secondary special,Married,House / apartment,-21816,365243,Laborers,2.0,1,,0.26725578390148974,0.12850343869041095
106489,0,Cash loans,F,N,Y,0,75200.0,273000.0,13670.0,238100.0,Working,Secondary / secondary special,Married,House / apartment,-14746,-5229,Laborers,1.0,2,,0.4400117121964564,0.0502991603022346
106490,0,Cash loans,M,Y,N,1,236000.0,244700.0,13820.0,223600.0,Working,Secondary / secondary special,Married,House / apartment,-17830,-2908,Laborers,3.0,1,0.5403330124022786,0.28014953419795907,0.1373922593990733
106491,0,Cash loans,F,N,N,1,227500.0,323400.0,13670.0,308300.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-18229,365243,Managers,3.0,1,0.1116310911466215,0.408012790233868,0.6148049368933111
106492,0,Cash loans,M,N,Y,0,163100.0,460900.0,35770.0,415700.0,Working,Higher education,Widow,House / apartment,-15625,-1087,nan,1.0,2,,0.4292828461913648,0.6355736807393482
106493,1,Cash loans,M,N,Y,0,123400.0,1152800.0,55280.0,1016400.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11302,-3998,Managers,2.0,3,0.08731246544053552,0.5164945664613515,0.40987079642897245
106494,0,Cash loans,F,Y,N,0,132800.0,504100.0,36520.0,433800.0,Working,Secondary / secondary special,Married,House / apartment,-12496,-935,Private service staff,2.0,2,,0.12480175985786039,0.6074871960327618
106495,0,Cash loans,M,Y,Y,0,74500.0,534600.0,42230.0,518600.0,Working,Higher education,Single / not married,House / apartment,-20318,-3992,nan,2.0,3,,0.6529627080762872,0.5248107892155884
106496,0,Cash loans,F,Y,Y,1,190800.0,567100.0,28810.0,509900.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20733,-3633,Medicine staff,3.0,2,,0.4744726539872295,0.2993076204357412
106497,0,Cash loans,F,N,Y,2,168900.0,319600.0,23240.0,314700.0,Working,Higher education,Single / not married,House / apartment,-14871,365243,Security staff,4.0,2,0.17968218520240584,0.8003373698177897,0.560720369726486
106498,1,Cash loans,F,N,Y,0,82400.0,929700.0,92580.0,846700.0,Working,Secondary / secondary special,Married,House / apartment,-16754,365243,Cleaning staff,2.0,3,,0.3972936093253965,0.2767861183103742
106499,0,Cash loans,F,N,Y,0,197700.0,726300.0,32150.0,675600.0,State servant,Secondary / secondary special,Married,House / apartment,-20516,-4630,Laborers,2.0,2,0.5185417452911002,0.17535266240603653,0.06178988548999176
106500,1,Cash loans,F,N,N,0,274300.0,972400.0,54620.0,873800.0,Working,Secondary / secondary special,Married,House / apartment,-8858,-3365,nan,1.0,2,0.12247920476851477,0.4056627102462592,0.3088824879799114
106501,0,Cash loans,M,Y,N,0,130500.0,362200.0,22210.0,353700.0,Working,Secondary / secondary special,Married,With parents,-13912,-426,High skill tech staff,2.0,2,0.24916458470969086,0.5229862023911701,0.47913111457432717
106502,0,Cash loans,F,N,Y,0,95800.0,365600.0,36780.0,322000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23813,-3121,Laborers,2.0,2,,0.3571790458532939,0.3146110291466596
106503,0,Cash loans,F,Y,N,1,119100.0,186100.0,9080.0,178500.0,Working,Secondary / secondary special,Married,House / apartment,-16908,365243,High skill tech staff,2.0,2,0.372926026692698,0.9513912752301484,0.2388021835817819
106504,1,Cash loans,M,N,Y,0,110500.0,890300.0,50820.0,840600.0,Unemployed,Higher education,Married,House / apartment,-11168,-705,Laborers,2.0,3,0.28104843070995217,0.7350211039715827,0.45222160658528004
106505,0,Cash loans,M,Y,Y,0,143700.0,595200.0,74310.0,520500.0,Working,Higher education,Married,House / apartment,-16176,-1057,nan,2.0,2,,0.7141416088182854,0.1707353115397156
106506,0,Cash loans,F,Y,Y,0,123300.0,650400.0,41580.0,566800.0,Working,Higher education,Married,House / apartment,-19809,-1474,Sales staff,2.0,2,,0.3408691438501412,0.5805418622540363
106507,0,Cash loans,M,N,Y,0,119100.0,321000.0,22170.0,285600.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-7670,-3764,Security staff,2.0,2,0.4360651251502659,0.5456429409960729,0.5768023487572934
106508,0,Cash loans,F,N,Y,0,137500.0,326600.0,15080.0,312200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16414,365243,Sales staff,2.0,2,0.15510789819414147,0.3407955697524484,0.0568155275339496
106509,0,Cash loans,F,N,Y,0,185900.0,262500.0,18540.0,234100.0,Commercial associate,Secondary / secondary special,Married,Office apartment,-14209,-4572,Sales staff,1.0,1,,0.4987896301008087,0.3489072349307428
106510,0,Revolving loans,F,N,Y,1,140200.0,652200.0,50760.0,586300.0,Working,Higher education,Married,House / apartment,-9108,-1373,nan,2.0,2,0.2698507680177755,0.2973489415051552,0.15523523864693212
106511,0,Cash loans,M,N,Y,0,104800.0,326700.0,18880.0,320300.0,Working,Secondary / secondary special,Married,House / apartment,-16034,-2046,nan,1.0,2,,0.3876740901434973,0.3913154564146036
106512,0,Cash loans,F,Y,Y,0,152800.0,279700.0,15970.0,271500.0,Working,Secondary / secondary special,Married,House / apartment,-15157,-1428,Laborers,2.0,2,0.2824755823126165,0.2644492434827071,0.31856046371631663
106513,0,Cash loans,F,Y,Y,0,150000.0,320300.0,25090.0,310700.0,Working,Higher education,Married,House / apartment,-15608,365243,Core staff,1.0,2,,0.23113792514705042,0.24534606881845678
106514,0,Cash loans,M,N,N,1,235300.0,699900.0,37170.0,626800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14306,-2522,High skill tech staff,3.0,3,0.2241300130104455,0.8203083650917933,0.5339999510532878
106515,0,Cash loans,F,N,N,1,109900.0,207100.0,12300.0,179000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11602,-10946,Laborers,2.0,3,0.31001335011443326,0.5812617864646353,0.4946472296497803
106516,0,Cash loans,F,N,Y,0,139000.0,351600.0,15630.0,312500.0,Working,Higher education,Single / not married,House / apartment,-9860,-730,Managers,2.0,2,,0.32713501698737774,0.07817234948865545
106517,0,Cash loans,M,Y,N,1,257900.0,254200.0,21690.0,230000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-12930,-4016,nan,3.0,2,,0.37533727941390516,0.09103577145631983
106518,1,Cash loans,F,N,N,1,158600.0,453900.0,20010.0,452400.0,Working,Secondary / secondary special,Married,With parents,-19158,-4653,nan,2.0,3,,0.32170799384254983,0.25954728553305845
106519,0,Cash loans,F,N,N,0,72700.0,147600.0,11270.0,127600.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16642,-2619,Managers,2.0,3,,0.6167924046242218,0.5761868018899611
106520,0,Cash loans,F,N,Y,0,356500.0,403600.0,18310.0,369200.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15427,-814,nan,2.0,2,,0.5702061442623366,0.4076927591088721
106521,0,Cash loans,M,Y,Y,0,141500.0,245500.0,10080.0,235400.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11528,-8901,Core staff,2.0,2,,0.09510535685073832,0.31943649161477133
106522,0,Cash loans,F,N,N,1,195100.0,603000.0,38330.0,517900.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-14203,-3587,Drivers,3.0,2,,0.23577370168709333,0.10241455347030586
106523,0,Revolving loans,F,N,Y,0,192000.0,450700.0,25240.0,416800.0,Commercial associate,Higher education,Single / not married,House / apartment,-18667,-6665,nan,2.0,2,0.5476196848325195,0.4166977905528359,0.44734434077709817
106524,0,Cash loans,F,Y,Y,0,218900.0,185800.0,9380.0,181100.0,Working,Higher education,Married,House / apartment,-17733,-514,nan,2.0,3,0.32487023641018403,0.31363233351346936,0.3117469627779213
106525,0,Cash loans,F,N,Y,0,215000.0,516500.0,42730.0,514200.0,Working,Secondary / secondary special,Married,Municipal apartment,-13788,-1533,Laborers,2.0,2,0.6340263205852036,0.48193069387373416,0.28219003075886057
106526,0,Cash loans,M,N,Y,0,260900.0,177500.0,8270.0,167500.0,Working,Higher education,Married,House / apartment,-7670,-744,Sales staff,1.0,2,,0.5333418013505609,0.4092013903797711
106527,0,Cash loans,F,N,Y,0,94700.0,467900.0,19230.0,463400.0,Working,Incomplete higher,Single / not married,Rented apartment,-12994,-4987,Managers,2.0,2,0.09906768726246401,0.4457771792803353,0.28439226127275075
106528,0,Cash loans,F,N,Y,0,200100.0,245600.0,11070.0,240100.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-13766,365243,Drivers,2.0,3,,0.5732541110818077,0.305192540884365
106529,0,Cash loans,F,N,Y,0,88000.0,452900.0,26660.0,398300.0,Working,Higher education,Civil marriage,House / apartment,-12061,-2208,nan,2.0,2,0.6117401838561763,0.31560617306141037,0.435595780088705
106530,0,Cash loans,F,N,Y,0,86300.0,322100.0,20940.0,309900.0,Working,Secondary / secondary special,Married,House / apartment,-14045,-2027,Managers,2.0,2,,0.34824485603386407,0.3726389640850442
106531,0,Cash loans,F,N,Y,1,103400.0,191000.0,9160.0,165300.0,Working,Secondary / secondary special,Married,House / apartment,-18986,-371,nan,3.0,3,0.18727381711848848,0.4168792434567124,0.6205859856639375
106532,0,Cash loans,M,N,Y,0,117700.0,918500.0,52610.0,786500.0,Working,Higher education,Married,House / apartment,-15555,-3820,Laborers,2.0,2,,0.1796778954385269,0.6173007830444696
106533,0,Cash loans,M,Y,Y,0,161400.0,523600.0,31650.0,477400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19682,-3338,nan,2.0,2,,0.5797362682448904,0.572749444578801
106534,0,Cash loans,F,N,Y,1,97100.0,379400.0,37630.0,355400.0,Working,Secondary / secondary special,Married,House / apartment,-9645,-1460,Medicine staff,3.0,2,,0.5333571020654545,0.33354237271380477
106535,1,Cash loans,F,Y,Y,1,187900.0,311400.0,33090.0,279100.0,Unemployed,Secondary / secondary special,Married,House / apartment,-14480,365243,Realty agents,3.0,2,,0.20061884436816899,0.3822498857438616
106536,0,Cash loans,F,N,Y,0,123000.0,406300.0,41640.0,367800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-7915,-453,Managers,2.0,2,0.41899898171591715,0.2782909171115752,0.236857301347731
106537,0,Revolving loans,F,Y,N,1,178400.0,347000.0,18180.0,297300.0,Working,Secondary / secondary special,Married,House / apartment,-13991,365243,Sales staff,3.0,2,0.5919956213947811,0.4976388040348357,0.6126575716308064
106538,1,Cash loans,F,N,Y,0,47900.0,766900.0,38930.0,712500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11504,-2714,Laborers,2.0,3,,0.3204730761912726,0.5936888322960185
106539,1,Revolving loans,F,N,Y,0,82000.0,3009000.0,169370.0,2837300.0,Working,Secondary / secondary special,Married,House / apartment,-20853,-1058,Laborers,2.0,1,,0.13656793740970746,0.20339073293374713
106540,0,Cash loans,M,N,Y,0,165900.0,461800.0,28460.0,408800.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-17351,-2281,nan,2.0,1,,0.7046121687175183,0.4796123107369773
106541,0,Cash loans,M,N,N,0,144600.0,311600.0,34260.0,307600.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19783,-5484,Core staff,2.0,1,0.243323237720549,0.2488247248174167,0.29490501577126915
106542,0,Cash loans,F,N,N,0,404800.0,370700.0,21020.0,355000.0,Working,Secondary / secondary special,Married,House / apartment,-13980,-698,Managers,2.0,2,0.11617078043131204,0.3407028565044787,0.16269267651757482
106543,0,Cash loans,M,N,Y,0,447900.0,794300.0,84780.0,740700.0,Commercial associate,Higher education,Married,House / apartment,-11608,-5030,nan,2.0,2,0.5413492342696136,0.3177212422327065,0.5355857388166256
106544,1,Cash loans,F,N,N,1,53800.0,398000.0,19520.0,366300.0,Working,Secondary / secondary special,Separated,House / apartment,-11480,-754,Core staff,3.0,2,,0.38316421496815306,0.5169682588636898
106545,0,Cash loans,F,Y,Y,2,80700.0,313500.0,31140.0,288500.0,Working,Secondary / secondary special,Married,House / apartment,-16772,-1699,nan,4.0,2,0.5284147404146374,0.17038372116591355,0.2990064181442957
106546,0,Cash loans,M,N,N,1,89200.0,397600.0,32470.0,394600.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-22978,365243,Managers,2.0,2,,0.5001522360699385,0.421868927587989
106547,0,Cash loans,F,N,Y,1,73300.0,755100.0,54390.0,745000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17362,365243,Medicine staff,3.0,2,,0.44248481439835574,0.7377715005080578
106548,0,Cash loans,F,N,Y,1,122300.0,177700.0,17780.0,173600.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14200,-1131,Laborers,2.0,2,,0.4288200044497384,0.14416490044899058
106549,0,Cash loans,M,N,N,1,236500.0,535700.0,23830.0,487400.0,Working,Secondary / secondary special,Married,House / apartment,-14947,-3096,Laborers,3.0,2,0.35900819928713423,0.14326509776357826,0.17355178185806386
106550,0,Cash loans,F,N,Y,0,186700.0,665600.0,58250.0,653100.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-15579,-1593,nan,2.0,2,0.4301907371245562,0.30904551514702744,0.5006275949722359
106551,0,Revolving loans,M,N,Y,1,204400.0,349900.0,25730.0,345500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23848,365243,Drivers,3.0,2,,0.2961366335850236,0.28546344959243153
